problem,nl_goal,gt_pddl_goal,gt_plan,proposed_plan
train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-30/trial_T20190908_051931_072703,put the clean knife in the cabinet drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ButterKnifeType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation sinkbasin)
(CleanObject butterknife)
(GotoLocation drawer)
(PutObject butterknife drawer)","(PickupObject agent1 loc_bar__minus_4_bar_7_bar_2_bar_60 knife__minus_0_dot_780064624_comma__minus_0_dot_780064624_comma_7_dot_130625344_comma_7_dot_130625344_comma_2_dot_620205624_comma_2.dot_620205624 countertop__minus_4_dot_63_comma__minus_4_dot_63_comma_4_dot_255246576_comma_4_dot_255246576_comma_0_dot_1_comma_0_dot_1)
(PutObject agent1 loc_bar__minus_2_bar_13_bar_3_bar_45 knifetype knife__minus_0.dot_780064624_comma__minus_0.dot_780064624_comma_7.dot_130625344_comma_7.dot_130625344_comma_2.dot_620205624_comma_2.dot_620205624 cabinetdrawer__minus_3_dot_535_comma__minus_3_dot_535_comma_15_dot_517_comma_15_dot_517_comma__minus_0.dot_01910213378_comma__minus_0.dot_01910213378)"
train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-2/trial_T20190908_044255_995925,place a rinsed knife in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ButterKnifeType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation sinkbasin)
(CleanObject butterknife)
(GotoLocation drawer)
(PutObject butterknife drawer)","(GotoLocation sink)
(FillObject sinkbasin)
(GotoLocation drawer)
(PickupObject knife)
(GotoLocation sinkbasin)
(PutObject knife sinkbasin)
(GotoLocation drawer)
(PutObject knife drawer)
"
train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-2/trial_T20190908_044255_995925,place a rinsed knife in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ButterKnifeType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation sinkbasin)
(CleanObject butterknife)
(GotoLocation drawer)
(PutObject butterknife drawer)","(GotoLocation sink)
(PickupObject knife)
(GotoLocation drawer)
(RinseObject knife)
(PutObject knife drawer)
"
train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-2/trial_T20190908_044255_995925,place a rinsed knife in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ButterKnifeType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation sinkbasin)
(CleanObject butterknife)
(GotoLocation drawer)
(PutObject butterknife drawer)","(FillObject sinkbasin)
(GotoLocation sinkbasin)
(PutObject knife sinkbasin)
(GotoLocation drawer)
(PutObject knife drawer)
"
train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-2/trial_T20190908_044255_995925,place a rinsed knife in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ButterKnifeType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation sinkbasin)
(CleanObject butterknife)
(GotoLocation drawer)
(PutObject butterknife drawer)","(GotoLocation sinkbasin)
(FillObject sinkbasin)
(GotoLocation drawer)
(PickupObject knife)
(GotoLocation sinkbasin)
(PutObject knife sinkbasin)
"
train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-2/trial_T20190908_044255_995925,place a rinsed knife in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ButterKnifeType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation sinkbasin)
(CleanObject butterknife)
(GotoLocation drawer)
(PutObject butterknife drawer)","(FillObject sinkbasin)
(GotoLocation cabinet)
(PickupObject knife)
(GotoLocation sinkbasin)
(WashObject knife sinkbasin)
(GotoLocation drawer)
(PutObject knife drawer)
"
train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-2/trial_T20190908_044255_995925,place a rinsed knife in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ButterKnifeType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation sinkbasin)
(CleanObject butterknife)
(GotoLocation drawer)
(PutObject butterknife drawer)","(GotoLocation sink)
(PickupObject knife)
(GotoLocation drawer)
(PutObject knife drawer)
"
train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-2/trial_T20190908_044255_995925,place a rinsed knife in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ButterKnifeType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation sinkbasin)
(CleanObject butterknife)
(GotoLocation drawer)
(PutObject butterknife drawer)","(GotoLocation sink)
(PickupObject knife)
(GotoLocation drawer)
(PutObject knife drawer)
"
train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-2/trial_T20190908_044255_995925,place a rinsed knife in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ButterKnifeType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation sinkbasin)
(CleanObject butterknife)
(GotoLocation drawer)
(PutObject butterknife drawer)","(GotoLocation sinkbasin)
(PickupObject knife)
(RinseObject knife)
(GotoLocation drawer)
(PutObject knife drawer)
"
train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-2/trial_T20190908_044255_995925,place a rinsed knife in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ButterKnifeType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation sinkbasin)
(CleanObject butterknife)
(GotoLocation drawer)
(PutObject butterknife drawer)","(GotoLocation sink)
(PickupObject knife)
(GotoLocation drawer)
(PutObject knife drawer)
"
train/pick_clean_then_place_in_recep-ButterKnife-None-Drawer-2/trial_T20190908_044255_995925,place a rinsed knife in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ButterKnifeType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation sinkbasin)
(CleanObject butterknife)
(GotoLocation drawer)
(PutObject butterknife drawer)","(PickupObject agent1 loc_bar__minus_1_bar_1_bar_55 knife__minus_3_dot_688_comma__minus_3_dot_688_comma_2_dot_44_comma_2_dot_44_comma_0_dot_406_comma_0_dot_406 sinkbasin__minus_0_dot_0002148292329581_comma__minus_8_dot_24071888967215_comma_3_dot_7245798088973645_comma_0_dot_0002148292329581_comma_0_dot_1776309174412596_comma_0_dot_7485016277112607)
(RinseObject sinkbasin__minus_0_dot_0002148292329581_comma__minus_8_dot_24071888967215_comma_3_dot_7245798088973645_comma_0_dot_0002148292329581_comma_0_dot_1776309174412596_comma_0_dot_7485016277112607 agent1 loc_bar__minus_1_bar_1_bar_55 knife__minus_3_dot_688_comma__minus_3_dot_688_comma_2_dot_44_comma_2_dot_44_comma_0_dot_406_comma_0_dot_406)
(PutObject agent1 loc_bar__minus_1_bar_4_bar_1_bar_55 knifetype knife__minus_3_dot_688_comma__minus_3_dot_688_comma_2_dot_44_comma_2_dot_44_comma_0_dot_406_comma_0_dot_406 drawer__minus_1_dot_635_comma__minus_1_dot_635_comma_8_dot_41_comma_8_dot_41_comma_0_dot_15000000000002274_comma_0_dot_15000000000002274)
"
train/pick_clean_then_place_in_recep-Pan-None-StoveBurner-2/trial_T20190906_215744_388781,place a clean pan on the electric cooker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PanType) 
                (receptacleType ?r StoveBurnerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pan)
(GotoLocation sinkbasin)
(CleanObject pan)
(GotoLocation stoveburner)
(PutObject pan stoveburner)","(GotoLocation cabinet)
(PickupObject pan)
(GotoLocation electriccooker)
(PutObject pan electriccooker)
"
train/pick_clean_then_place_in_recep-Pan-None-StoveBurner-2/trial_T20190906_215744_388781,place a clean pan on the electric cooker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PanType) 
                (receptacleType ?r StoveBurnerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pan)
(GotoLocation sinkbasin)
(CleanObject pan)
(GotoLocation stoveburner)
(PutObject pan stoveburner)","(GotoLocation cabinet)
(PickupObject pan)
(GotoLocation electriccooker)
(PutObject pan electriccooker)
"
train/pick_clean_then_place_in_recep-Pan-None-StoveBurner-2/trial_T20190906_215744_388781,place a clean pan on the electric cooker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PanType) 
                (receptacleType ?r StoveBurnerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pan)
(GotoLocation sinkbasin)
(CleanObject pan)
(GotoLocation stoveburner)
(PutObject pan stoveburner)","(GotoLocation sink)
(FillObject sinkbasin)
(GotoLocation cabinet)
(PickupObject pan)
(GotoLocation electriccooker)
(PutObject pan electriccooker)
"
train/pick_clean_then_place_in_recep-Pan-None-StoveBurner-2/trial_T20190906_215744_388781,place a clean pan on the electric cooker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PanType) 
                (receptacleType ?r StoveBurnerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pan)
(GotoLocation sinkbasin)
(CleanObject pan)
(GotoLocation stoveburner)
(PutObject pan stoveburner)","(GotoLocation cabinet)
(PickupObject pan)
(GotoLocation electriccooker)
(PutObject pan electriccooker)
"
train/pick_clean_then_place_in_recep-Pan-None-StoveBurner-2/trial_T20190906_215744_388781,place a clean pan on the electric cooker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PanType) 
                (receptacleType ?r StoveBurnerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pan)
(GotoLocation sinkbasin)
(CleanObject pan)
(GotoLocation stoveburner)
(PutObject pan stoveburner)","(GotoLocation cabinet)
(PickupObject pan)
(GotoLocation cooker)
(PutObject pan cooker)
"
train/pick_clean_then_place_in_recep-Pan-None-StoveBurner-2/trial_T20190906_215744_388781,place a clean pan on the electric cooker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PanType) 
                (receptacleType ?r StoveBurnerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pan)
(GotoLocation sinkbasin)
(CleanObject pan)
(GotoLocation stoveburner)
(PutObject pan stoveburner)","(GotoLocation sink)
(PickupObject pan)
(GotoLocation electriccooker)
(PutObject pan electriccooker)
"
train/pick_clean_then_place_in_recep-Pan-None-StoveBurner-2/trial_T20190906_215744_388781,place a clean pan on the electric cooker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PanType) 
                (receptacleType ?r StoveBurnerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pan)
(GotoLocation sinkbasin)
(CleanObject pan)
(GotoLocation stoveburner)
(PutObject pan stoveburner)","(GotoLocation cabinet)
(PickupObject pan)
(GotoLocation cooker)
(PutObject pan cooker)
"
train/pick_clean_then_place_in_recep-Pan-None-StoveBurner-2/trial_T20190906_215744_388781,place a clean pan on the electric cooker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PanType) 
                (receptacleType ?r StoveBurnerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pan)
(GotoLocation sinkbasin)
(CleanObject pan)
(GotoLocation stoveburner)
(PutObject pan stoveburner)","(GotoLocation sink)
(PickupObject pan)
(GotoLocation electriccooker)
(PutObject pan electriccooker)
"
train/pick_clean_then_place_in_recep-Pan-None-StoveBurner-2/trial_T20190906_215744_388781,place a clean pan on the electric cooker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PanType) 
                (receptacleType ?r StoveBurnerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pan)
(GotoLocation sinkbasin)
(CleanObject pan)
(GotoLocation stoveburner)
(PutObject pan stoveburner)","(GotoLocation cabinet)
(PickupObject pan)
(GotoLocation electriccooker)
(PutObject pan electriccooker)
"
train/pick_clean_then_place_in_recep-Pan-None-StoveBurner-2/trial_T20190906_215744_388781,place a clean pan on the electric cooker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PanType) 
                (receptacleType ?r StoveBurnerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pan)
(GotoLocation sinkbasin)
(CleanObject pan)
(GotoLocation stoveburner)
(PutObject pan stoveburner)","(GotoLocation cabinet)
(PickupObject pan)
(GotoLocation electric_cooker)
(PutObject pan electric_cooker)
"
train/pick_clean_then_place_in_recep-Cloth-None-BathtubBasin-419/trial_T20190909_014042_055607,place a rinsed towel inside a tub.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r BathtubBasinType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation bathtubbasin)
(PickupObject cloth)
(GotoLocation sinkbasin)
(CleanObject cloth)
(GotoLocation bathtubbasin)
(PutObject cloth bathtubbasin)","(GotoLocation laundryroom)
(PickupObject towel)
(GotoLocation bathroom)
(GotoLocation tub)
(RinseObject towel tub)
(PutObject towel tub)
"
train/pick_clean_then_place_in_recep-Cloth-None-BathtubBasin-419/trial_T20190909_014042_055607,place a rinsed towel inside a tub.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r BathtubBasinType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation bathtubbasin)
(PickupObject cloth)
(GotoLocation sinkbasin)
(CleanObject cloth)
(GotoLocation bathtubbasin)
(PutObject cloth bathtubbasin)","(GotoLocation laundry)
(PickupObject towel)
(GotoLocation bathroom)
(GotoLocation tub)
(PutObject towel tub)
"
train/pick_clean_then_place_in_recep-Cloth-None-BathtubBasin-419/trial_T20190909_014042_055607,place a rinsed towel inside a tub.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r BathtubBasinType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation bathtubbasin)
(PickupObject cloth)
(GotoLocation sinkbasin)
(CleanObject cloth)
(GotoLocation bathtubbasin)
(PutObject cloth bathtubbasin)","(GotoLocation sink)
(PickupObject towel)
(GotoLocation tub)
(PutObject towel tub)
"
train/pick_clean_then_place_in_recep-Cloth-None-BathtubBasin-419/trial_T20190909_014042_055607,place a rinsed towel inside a tub.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r BathtubBasinType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation bathtubbasin)
(PickupObject cloth)
(GotoLocation sinkbasin)
(CleanObject cloth)
(GotoLocation bathtubbasin)
(PutObject cloth bathtubbasin)","(GotoLocation laundryroom)
(PickupObject towel)
(GotoLocation bathroom)
(GotoLocation tub)
(PutObject towel tub)
"
train/pick_clean_then_place_in_recep-Cloth-None-BathtubBasin-419/trial_T20190909_014042_055607,place a rinsed towel inside a tub.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r BathtubBasinType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation bathtubbasin)
(PickupObject cloth)
(GotoLocation sinkbasin)
(CleanObject cloth)
(GotoLocation bathtubbasin)
(PutObject cloth bathtubbasin)","(GotoLocation cabinet)
(PickupObject towel)
(GotoLocation tub)
(FillObject tub)
(PutObject towel tub)
"
train/pick_clean_then_place_in_recep-Cloth-None-BathtubBasin-419/trial_T20190909_014042_055607,place a rinsed towel inside a tub.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r BathtubBasinType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation bathtubbasin)
(PickupObject cloth)
(GotoLocation sinkbasin)
(CleanObject cloth)
(GotoLocation bathtubbasin)
(PutObject cloth bathtubbasin)","(GotoLocation laundryroom)
(PickupObject towel)
(GoToLocation bathroom)
(PickupObject tub)
(PutObject towel tub)
"
train/pick_clean_then_place_in_recep-Cloth-None-BathtubBasin-419/trial_T20190909_014042_055607,place a rinsed towel inside a tub.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r BathtubBasinType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation bathtubbasin)
(PickupObject cloth)
(GotoLocation sinkbasin)
(CleanObject cloth)
(GotoLocation bathtubbasin)
(PutObject cloth bathtubbasin)","(GotoLocation sink)
(FillObject sinkbasin)
(GotoLocation cabinet)
(PickupObject towel)
(GotoLocation tub)
(PutObject towel tub)
"
train/pick_clean_then_place_in_recep-Cloth-None-BathtubBasin-419/trial_T20190909_014042_055607,place a rinsed towel inside a tub.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r BathtubBasinType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation bathtubbasin)
(PickupObject cloth)
(GotoLocation sinkbasin)
(CleanObject cloth)
(GotoLocation bathtubbasin)
(PutObject cloth bathtubbasin)","(GotoLocation laundryroom)
(PickupObject towel)
(GotoLocation bathroom)
(GotoLocation tub)
(PutObject towel tub)
"
train/pick_clean_then_place_in_recep-Cloth-None-BathtubBasin-419/trial_T20190909_014042_055607,place a rinsed towel inside a tub.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r BathtubBasinType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation bathtubbasin)
(PickupObject cloth)
(GotoLocation sinkbasin)
(CleanObject cloth)
(GotoLocation bathtubbasin)
(PutObject cloth bathtubbasin)","(GoToLocation cabinet)
(PickupObject towel)
(GoToLocation tub)
(RinseObject towel)
(PutObject towel tub)
"
train/pick_clean_then_place_in_recep-Cloth-None-BathtubBasin-419/trial_T20190909_014042_055607,place a rinsed towel inside a tub.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r BathtubBasinType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation bathtubbasin)
(PickupObject cloth)
(GotoLocation sinkbasin)
(CleanObject cloth)
(GotoLocation bathtubbasin)
(PutObject cloth bathtubbasin)","(GotoLocation laundryroom)
(PickupObject towel)
(GotoLocation bathroom)
(FillObject tub)
(GotoLocation tub)
(PutObject towel tub)
"
train/pick_clean_then_place_in_recep-Lettuce-None-SideTable-21/trial_T20190907_101234_922599,place a cleaned head of lettuce on a small side table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation sinkbasin)
(CleanObject lettuce)
(GotoLocation sidetable)
(PutObject lettuce sidetable)","(GotoLocation sink)
(PickupObject lettuce)
(GotoLocation sidetable)
(PutObject lettuce sidetable)
"
train/pick_clean_then_place_in_recep-Lettuce-None-SideTable-21/trial_T20190907_101234_922599,place a cleaned head of lettuce on a small side table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation sinkbasin)
(CleanObject lettuce)
(GotoLocation sidetable)
(PutObject lettuce sidetable)","(GotoLocation sink)
(PickupObject lettuce)
(GotoLocation sidetable)
(PutObject lettuce sidetable)
"
train/pick_clean_then_place_in_recep-Lettuce-None-SideTable-21/trial_T20190907_101234_922599,place a cleaned head of lettuce on a small side table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation sinkbasin)
(CleanObject lettuce)
(GotoLocation sidetable)
(PutObject lettuce sidetable)","(GotoLocation fridge)
(PickupObject lettuce)
(GotoLocation sink)
(CleanObject lettuce sink)
(GotoLocation sidetable)
(PutObject lettuce sidetable)
"
train/pick_clean_then_place_in_recep-Lettuce-None-SideTable-21/trial_T20190907_101234_922599,place a cleaned head of lettuce on a small side table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation sinkbasin)
(CleanObject lettuce)
(GotoLocation sidetable)
(PutObject lettuce sidetable)","(GotoLocation sink)
(FillObject sinkbasin)
(GotoLocation cabinet)
(PickupObject lettuce)
(GotoLocation sinkbasin)
(WashObject lettuce sinkbasin)
(GotoLocation sidetable)
(PutObject lettuce sidetable)
"
train/pick_clean_then_place_in_recep-Lettuce-None-SideTable-21/trial_T20190907_101234_922599,place a cleaned head of lettuce on a small side table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation sinkbasin)
(CleanObject lettuce)
(GotoLocation sidetable)
(PutObject lettuce sidetable)","(GotoLocation sink)
(PickupObject lettuce)
(WashObject lettuce)
(GotoLocation sidetable)
(PutObject lettuce sidetable)
"
train/pick_clean_then_place_in_recep-Lettuce-None-SideTable-21/trial_T20190907_101234_922599,place a cleaned head of lettuce on a small side table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation sinkbasin)
(CleanObject lettuce)
(GotoLocation sidetable)
(PutObject lettuce sidetable)","(GotoLocation fridge)
(PickupObject lettuce)
(GotoLocation sidetable)
(PutObject lettuce sidetable)
"
train/pick_clean_then_place_in_recep-Lettuce-None-SideTable-21/trial_T20190907_101234_922599,place a cleaned head of lettuce on a small side table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation sinkbasin)
(CleanObject lettuce)
(GotoLocation sidetable)
(PutObject lettuce sidetable)","(GotoLocation sink)
(WashObject lettuce)
(GotoLocation sidetable)
(PutObject lettuce sidetable)
"
train/pick_clean_then_place_in_recep-Lettuce-None-SideTable-21/trial_T20190907_101234_922599,place a cleaned head of lettuce on a small side table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation sinkbasin)
(CleanObject lettuce)
(GotoLocation sidetable)
(PutObject lettuce sidetable)","(GotoLocation refrigerator)
(PickupObject lettuce)
(GotoLocation sink)
(CleanObject lettuce)
(GotoLocation sidetable)
(PutObject lettuce sidetable)
"
