operator_name,gt_operator,codex_raw_operator,codex_preprocessed_operator,
WarmObject,,"
;; Operator, WarmObject.
;; WarmObject takes an object to warm and a specific tool receptacle of type OvenType, where the object will be placed in the oven to warm up.
;; OvenType is an rtype. Therefore, the tool receptacle is a receptacle.
;; Parameters: ?a - agent, ?l - location of the receptacle; ?o - object to be warmed, ?toolreceptacle - receptacle to warm the object in.
;; Preconditions: The toolreceptacle is an OvenType, the agent is at a location and the receptacle is at the same location, and the agent is holding the object to be warmed.
;; Postconditions: the ?o object is now warm.
(:action WarmObjectOven
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle OvenType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
           (isHot ?o)
        )
)
","(:action WarmObject_1
        :parameters (?a - agent ?l - location ?toolreceptacle - receptacle ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isHot ?o)
		)
)",
WarmObject,,"
;; Operator, WarmObject.
;; WarmObject takes an object to warm, but no additional tool objects or tool receptacles are needed.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be warmed.
;; Preconditions: The agent is at a location and the object is at the same location, and the object is coolable.
;; Postconditions: the ?o object is now warm.
(:action WarmObject
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (coolable ?o)
        )
        :effect (and
            (isCool ?o)
        )
)
","(:action WarmObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(coolable ?o)
		)
        :effect (and 
		(isCool ?o)
		)
)",
CoolObject,"(:action CoolObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r FridgeType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isCool ?o)
        )
    )","
(:action CoolObject
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle FridgeType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
           (isCool ?o)
        )
    )
","(:action CoolObject_0
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?toolreceptacle FridgeType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isCool ?o)
		)
)",
CoolObject,"(:action CoolObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r FridgeType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isCool ?o)
        )
    )","
(:action CoolObjectWithIce
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject IceBoxType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?o)
        )
        :effect (and
           (isCool ?o)
        )
    )
","(:action CoolObject_1
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isCool ?o)
		)
)",
CoolObject,"(:action CoolObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r FridgeType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isCool ?o)
        )
    )","
(:action CoolObjectWithoutTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
        )
        :effect (and
           (isCool ?o)
        )
    )
","(:action CoolObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(isCool ?o)
		)
)",
ChillObject,,"
;; Operator, ChillObject with Refrigerator.
;; ChillObject takes an object to chill and a specific receptacle of type FridgeType.
;; FridgeType is an rtype. Therefore, the receptacle is a refrigeration appliance.
;; Parameters: ?a - agent, ?l - location of the receptacle; ?o - object to be chilled, ?receptacle - receptacle to chill the object in, such as a refrigerator.
;; Preconditions: The receptacle is a FridgeType, the agent is at a location and the receptacle is at the same location, and the agent is holding the object to be chilled.
;; Postconditions: the ?o object is now cool.
(:action ChillObjectWithRefrigerator
        :parameters (?a - agent ?l - location ?o - object ?receptacle - receptacle)
        :precondition (and
            (receptacleType ?receptacle FridgeType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?receptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
           (isCool ?o)
        )
    )
","(:action ChillObject_0
        :parameters (?receptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?receptacle FridgeType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?receptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isCool ?o)
		)
)",
ChillObject,,"
;; Operator, ChillObject with IceBox.
;; ChillObject takes an object to chill and a specific receptacle of type IceBoxType.
;; IceBoxType is an rtype. Therefore, the receptacle is a refrigeration appliance.
;; Parameters: ?a - agent, ?l - location of the receptacle; ?o - object to be chilled, ?receptacle - receptacle to chill the object in, such as an ice box.
;; Preconditions: The receptacle is an IceBoxType, the agent is at a location and the receptacle is at the same location, and the agent is holding the object to be chilled.
;; Postconditions: the ?o object is now cool.
(:action ChillObjectWithIceBox
        :parameters (?a - agent ?l - location ?o - object ?receptacle - receptacle)
        :precondition (and
            (receptacleType ?receptacle IceBoxType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?receptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
           (isCool ?o)
        )
    )
","(:action ChillObject_1
        :parameters (?a - agent ?l - location ?receptacle - receptacle ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?receptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isCool ?o)
		)
)",
ChillObject,,"
;; Operator, ChillObject without any tool receptacle.
;; ChillObject takes an object to chill without any tool receptacle.
;; This action is applicable to any object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be chilled.
;; Preconditions: The agent is at a location and the object is at the same location, and the agent is holding the object to be chilled.
;; Postconditions: the ?o object is now cool.
(:action ChillObjectWithoutReceptacle
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?o)
        )
        :effect (and
           (isCool ?o)
        )
    )
","(:action ChillObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isCool ?o)
		)
)",
ExamineObject,,"
;; Operator, ExamineObject with tool object.
;; ExamineObject takes an object to examine and a specific tool of type MirrorType.
;; MirrorType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of object to be examined; ?o - object to be examined, ?toolobject - object to examine with.
;; Preconditions: The toolobject is a MirrorType, the agent is at a location and the object to be examined is at the same location, and the agent is holding the tool.
;; Postconditions: None.
(:action ExamineObjectToolObject
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject MirrorType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?toolobject)
        )
        :effect (and 
        
        )
 )
",FAILED,
ExamineObject,,"
;; Operator, ExamineObject with tool receptacle.
;; ExamineObject takes an object to examine and a specific tool receptacle of type DrawerType.
;; DrawerType is an rtype. Therefore, the tool receptacle is a receptacle.
;; Parameters: ?a - agent, ?l - location of the tool receptacle; ?o - object to be examined, ?toolreceptacle - receptacle to examine inside.
;; Preconditions: The toolreceptacle is a DrawerType, the agent is at a location and the tool receptacle is at the same location, and the object to be examined is inside the tool receptacle.
;; Postconditions: None.
(:action ExamineObjectToolReceptacle
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle DrawerType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (inReceptacle ?o ?toolreceptacle)
        )
        :effect (and 
        
        )
 )
",FAILED,
ExamineObject,,"
;; Operator, ExamineObject without using any tool.
;; ExamineObject takes an object to examine without any tool.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be examined.
;; Preconditions: The agent is at a location and the object to be examined is at the same location.
;; Postconditions: None.
(:action ExamineObjectNoTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
        )
        :effect (and 
        
        )
 )
",FAILED,
TurnOnObject,,"
(:action TurnOnObjectWithToolObject
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject LightSwitchType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isToggled ?o)
        )
    )
","(:action TurnOnObject_0
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject LightSwitchType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(toggleable ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isToggled ?o)
		)
)",
TurnOnObject,,"
(:action TurnOnObjectWithToolReceptacle
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle switchBoxType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
            (holds ?a ?o)
        )
        :effect (and
            (isToggled ?o)
        )
    )
","(:action TurnOnObject_1
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(toggleable ?o)
		(holds ?a ?o)
		)
        :effect (and 
		(isToggled ?o)
		)
)",
TurnOnObject,,"
(:action TurnOnObjectWithoutTools
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
        )
        :effect (and
            (isToggled ?o)
        )
    )
","(:action TurnOnObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(toggleable ?o)
		)
        :effect (and 
		(isToggled ?o)
		)
)",
TurnOnLight,,"
;; Operator, TurnOnLight.
;; TurnOnLight takes a specific light switch as a tool object and a specific light bulb as a tool receptacle.
;; LightSwitchType is an otype, so the tool object is an object.
;; LightBulbType is an rtype, so the tool receptacle is a receptacle.
;; Parameters: ?a - agent, ?l - location of the light switch; ?toolobject - light switch object, ?toolreceptacle - light bulb receptacle.
;; Preconditions: The toolobject is a LightSwitchType, the toolreceptacle is a LightBulbType, the agent is at the location of the light switch, the toolobject and toolreceptacle are at the same location, and the toolreceptacle is fillable and not already filled.
;; Postconditions: The toolobject is toggled, and the toolreceptacle is now filled and open.
(:action TurnOnLight
      :parameters (?a - agent ?l - location ?toolobject - object ?toolreceptacle - receptacle)
      :precondition (and
          (objectType ?toolobject LightSwitchType)
          (receptacleType ?toolreceptacle LightBulbType)
          (atLocation ?a ?l)
          (objectAtLocation ?toolobject ?l)
          (receptacleAtLocation ?toolreceptacle ?l)
          (toggleable ?toolobject)
          (fillable ?toolreceptacle)
          (not (isFilled ?toolreceptacle))
      )
      :effect (and
          (isToggled ?toolobject)
          (isFilled ?toolreceptacle)
          (opened ?toolreceptacle)
      )
  )
","(:action TurnOnLight_0
        :parameters (?toolobject - object ?a - agent ?l - location ?toolreceptacle - receptacle)

        :precondition (and 
		(objectType ?toolobject LightSwitchType)
		(atLocation ?a ?l)
		(objectAtLocation ?toolobject ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(toggleable ?toolobject)
		)
        :effect (and 
		(isToggled ?toolobject)
		(opened ?toolreceptacle)
		)
)",
TurnOnLight,,"
;; Operator, TurnOnLight.
;; TurnOnLight takes a specific light switch as a tool object.
;; LightSwitchType is an otype, so the tool object is an object.
;; Parameters: ?a - agent, ?l - location of the light switch; ?toolobject - light switch object.
;; Preconditions: The toolobject is a LightSwitchType, the agent is at the location of the light switch, and the toolobject is toggleable.
;; Postconditions: The toolobject is toggled.
(:action TurnOnLight
      :parameters (?a - agent ?l - location ?toolobject - object)
      :precondition (and
          (objectType ?toolobject LightSwitchType)
          (atLocation ?a ?l)
          (objectAtLocation ?toolobject ?l)
          (toggleable ?toolobject)
      )
      :effect (and
          (isToggled ?toolobject)
      )
  )
","(:action TurnOnLight_1
        :parameters (?toolobject - object ?a - agent ?l - location)

        :precondition (and 
		(objectType ?toolobject LightSwitchType)
		(atLocation ?a ?l)
		(objectAtLocation ?toolobject ?l)
		(toggleable ?toolobject)
		)
        :effect (and 
		(isToggled ?toolobject)
		)
)",
TurnOnLight,,"
;; Operator, TurnOnLight.
;; TurnOnLight takes a specific light bulb as a tool receptacle.
;; LightBulbType is an rtype, so the tool receptacle is a receptacle.
;; Parameters: ?a - agent, ?l - location of the light bulb receptacle; ?toolreceptacle - light bulb receptacle.
;; Preconditions: The toolreceptacle is a LightBulbType, the agent is at the location of the light bulb receptacle, the toolreceptacle is fillable and not already filled.
;; Postconditions: The toolreceptacle is now filled and open.
(:action TurnOnLight
      :parameters (?a - agent ?l - location ?toolreceptacle - receptacle)
      :precondition (and
          (receptacleType ?toolreceptacle LightBulbType)
          (atLocation ?a ?l)
          (receptacleAtLocation ?toolreceptacle ?l)
          (fillable ?toolreceptacle)
          (not (isFilled ?toolreceptacle))
      )
      :effect (and
          (isFilled ?toolreceptacle)
          (opened ?toolreceptacle)
      )
  )
","(:action TurnOnLight_2
        :parameters (?a - agent ?l - location ?toolreceptacle - receptacle)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		)
        :effect (and 
		(opened ?toolreceptacle)
		)
)",
InspectObject,,"
;; Operator, InspectObject - No tool required for inspection.
;; InspectObject takes an object to be inspected.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be inspected.
;; Preconditions: The agent is at a location and the object is at the same location.
;; Postconditions: None.
(:action InspectObjectNoTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
        )
        :effect ()
)
",FAILED,
InspectObject,,"
;; Operator, InspectObject - Requires a clean tool.
;; InspectObject takes an object to be inspected and a specific tool of type ScrubBrushType.
;; ScrubBrushType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be inspected, ?toolobject - object to clean the object with.
;; Preconditions: The toolobject is a ScrubBrushType, the agent is at a location, the object to be inspected is at the same location, the object is cleanable, and the agent is holding the tool.
;; Postconditions: None.
(:action InspectObjectWithCleanTool
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject ScrubBrushType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (cleanable ?o)
            (holds ?a ?toolobject)
        )
        :effect ()
)
",FAILED,
InspectObject,,"
;; Operator, InspectObject - Requires an empty receptacle to put the object in.
;; InspectObject takes an object to be inspected and a specific tool of type DrawerType.
;; DrawerType is an rtype. Therefore, the tool is a receptacle.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be inspected, ?toolreceptacle - receptacle to put the object in.
;; Preconditions: The toolreceptacle is a DrawerType, the agent is at a location, the object to be inspected is at the same location, the agent is holding the object, and the toolreceptacle is empty.
;; Postconditions: None.
(:action InspectObjectWithEmptyReceptacle
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle DrawerType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?o)
            (not (inReceptacle ?o ?toolreceptacle))
        )
        :effect ()
)
",FAILED,
TurnObjectOn,,"
;; Operator, TurnObjectOn.
;; TurnObjectOn takes an object to turn on.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be turned on.
;; Preconditions: The agent is at a location and the object is at the same location, and the object is toggleable and not currently toggled.
;; Postconditions: the ?o object is now toggled on.
(:action TurnObjectOn
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
            (not (isToggled ?o))
        )
        :effect (and
            (isToggled ?o)
        )
)
","(:action TurnObjectOn_0
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(toggleable ?o)
		(not (isToggled ?o))
		)
        :effect (and 
		(isToggled ?o)
		)
)",
TurnObjectOn,,"
;; Operator, TurnObjectOnWithTool.
;; TurnObjectOnWithTool takes an object to turn on and a specific tool of type LightSwitchType.
;; LightSwitchType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be turned on, ?toolobject - object to turn on the object with.
;; Preconditions: The toolobject is a LightSwitchType, the agent is at a location and the object is at the same location, the object is toggleable and not currently toggled, and the agent is holding the tool.
;; Postconditions: the ?o object is now toggled on.
(:action TurnObjectOnWithTool
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject LightSwitchType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
            (not (isToggled ?o))
            (holds ?a ?toolobject)
        )
        :effect (and
            (isToggled ?o)
        )
)
","(:action TurnObjectOn_1
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject LightSwitchType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(toggleable ?o)
		(not (isToggled ?o))
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isToggled ?o)
		)
)",
TurnObjectOn,,"
;; Operator, TurnObjectOnWithReceptacle.
;; TurnObjectOnWithReceptacle takes an object to turn on and a specific receptacle of type LightSwitchType.
;; LightSwitchType is an rtype. Therefore, the tool is a receptacle.
;; Parameters: ?a - agent, ?l1 - location of the object; ?l2 - location of the receptacle; ?o - object to be turned on, ?toolreceptacle - receptacle to turn on the object with.
;; Preconditions: The toolreceptacle is a LightSwitchType, the agent is at ?l1 location and the receptacle is at ?l2 location, the object is at the ?l1 location, the object is toggleable and not currently toggled, and the agent is holding the receptacle.
;; Postconditions: the ?o object is now toggled on.
(:action TurnObjectOnWithReceptacle
        :parameters (?a - agent ?l1 - location ?l2 - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle LightSwitchType)
            (atLocation ?a ?l1)
            (receptacleAtLocation ?toolreceptacle ?l2)
            (objectAtLocation ?o ?l1)
            (toggleable ?o)
            (not (isToggled ?o))
            (holds ?a ?toolreceptacle)
        )
        :effect (and
            (isToggled ?o)
        )
)
",FAILED,
TurnOffObject,,"
;; Operator, TurnOffObject.
;; TurnOffObject takes an object to turn off.
;; This action is applicable to any toggleable object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be turned off.
;; Preconditions: The agent is at a location and the object is at the same location, and the object is toggleable and is currently toggled on.
;; Postconditions: the ?o object is now toggled off.
(:action TurnOffObject
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
            (isToggled ?o)
        )
        :effect (and
            (not (isToggled ?o))
        )
)
","(:action TurnOffObject_0
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(toggleable ?o)
		(isToggled ?o)
		)
        :effect (and 
		(not (isToggled ?o))
		)
)",
TurnOffObject,,"
;; Operator, TurnOffObjectWithTool.
;; TurnOffObjectWithTool takes an object to turn off and a specific tool of type LightSwitchType.
;; LightSwitchType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be turned off, ?toolobject - object to turn off the object with.
;; Preconditions: The toolobject is a LightSwitchType, the agent is at a location and the object is at the same location, the object is toggleable and is currently toggled on, and the agent is holding the tool.
;; Postconditions: the ?o object is now toggled off.
(:action TurnOffObjectWithTool
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject LightSwitchType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
            (isToggled ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (not (isToggled ?o))
        )
)
","(:action TurnOffObject_1
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject LightSwitchType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(toggleable ?o)
		(isToggled ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(not (isToggled ?o))
		)
)",
TurnOffObject,,"
;; Operator, TurnOffObjectWithReceptacle.
;; TurnOffObjectWithReceptacle takes an object to turn off and a specific tool of type LightSwitchType.
;; LightSwitchType is an rtype. Therefore, the tool is an receptacle.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be turned off, ?toolreceptacle - receptacle to turn off the object with.
;; Preconditions: The toolreceptacle is a LightSwitchType, the agent is at a location and the object is at the same location, the object is toggleable and is currently toggled on, and the agent is holding the tool.
;; Postconditions: the ?o object is now toggled off.
(:action TurnOffObjectWithReceptacle
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle LightSwitchType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
            (isToggled ?o)
            (holds ?a ?toolreceptacle)
        )
        :effect (and
            (not (isToggled ?o))
        )
)
","(:action TurnOffObject_2
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(toggleable ?o)
		(isToggled ?o)
		(holds ?a ?toolreceptacle)
		)
        :effect (and 
		(not (isToggled ?o))
		)
)",
TurnOn,,"
(:action TurnOnObject
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject LightSwitchType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isToggled ?o)
        )
    )
","(:action TurnOn_0
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject LightSwitchType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(toggleable ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isToggled ?o)
		)
)",
TurnOn,,"
(:action TurnOnReceptacle
        :parameters (?a - agent ?l - location ?r - receptacle ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle CoffeeMachineType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?toolreceptacle)
        )
        :effect (and
            (opened ?r)
        )
    )
","(:action TurnOn_1
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?r - receptacle)

        :precondition (and 
		(receptacleType ?toolreceptacle CoffeeMachineType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?r ?l)
		)
        :effect (and 
		(opened ?r)
		)
)",
TurnOn,,"
(:action TurnOnObjectWithoutTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
        )
        :effect (and
            (isToggled ?o)
        )
    )
","(:action TurnOn_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(toggleable ?o)
		)
        :effect (and 
		(isToggled ?o)
		)
)",
ActivateObject,,"
;; Operator, ActivateObject.
;; ActivateObject takes any object to activate.
;; This action is applicable to any toggleable object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be activated.
;; Preconditions: The agent is at a location and the object is at the same location, and the object is toggleable.
;; Postconditions: The ?o object is now toggled.
(:action ActivateObject
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
        )
        :effect (and
            (isToggled ?o)
        )
    )
","(:action ActivateObject_0
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(toggleable ?o)
		)
        :effect (and 
		(isToggled ?o)
		)
)",
ActivateObject,,"
;; Operator, ActivateObjectWithTool.
;; ActivateObjectWithTool takes a specific tool object of type WhiskType and an object to activate.
;; WhiskType is an otype. Therefore, the tool object is an object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be activated; ?toolobject - tool object.
;; Preconditions: The toolobject is of type WhiskType, the agent is at a location and the object is at the same location, the object is toggleable, and the agent is holding the tool object.
;; Postconditions: The ?o object is now toggled.
(:action ActivateObjectWithTool
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject WhiskType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isToggled ?o)
        )
    )
","(:action ActivateObject_1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(toggleable ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isToggled ?o)
		)
)",
ActivateObject,,"
;; Operator, ActivateObjectWithReceptacle.
;; ActivateObjectWithReceptacle takes a specific tool receptacle of type BatteryChargerType and an object to activate.
;; BatteryChargerType is an rtype. Therefore, the tool receptacle is a receptacle.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be activated; ?toolreceptacle - tool receptacle.
;; Preconditions: The toolreceptacle is of type BatteryChargerType, the agent is at a location and the object is at the same location, the object is toggleable, and the agent is holding the tool receptacle.
;; Postconditions: The ?o object is now toggled.
(:action ActivateObjectWithReceptacle
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle BatteryChargerType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
            (holds ?a ?toolreceptacle)
        )
        :effect (and
            (isToggled ?o)
        )
    )
","(:action ActivateObject_2
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(toggleable ?o)
		(holds ?a ?toolreceptacle)
		)
        :effect (and 
		(isToggled ?o)
		)
)",
LookObject,,"
;; Operator, LookObject No Precondition
;; LookObjectNoPrecondition takes an object to look. This operator doesn't require a specific precondition.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be looked.
;; Preconditions: None
;; Postconditions: None
(:action LookObjectNoPrecondition
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
        )
        :effect (and
        )
    )
",FAILED,
