operator_name,gt_operator,codex_raw_operator,codex_preprocessed_operator,
CleanObject,"(:action CleanObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r SinkBasinType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isClean ?o)
        )
    )","
(:action CleanObjectWithoutTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (cleanable ?o)
        )
        :effect (and
            (isClean ?o)
        )
    )
","(:action CleanObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(cleanable ?o)
		)
        :effect (and 
		(isClean ?o)
		)
)",
OpenObject,"(:action OpenObject
        :parameters (?a - agent ?l - location ?r - receptacle)
        :precondition (and
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (openable ?r)
            
            
            
            
        )
        :effect (and
            (opened ?r)
        )
    )","
;; Operator, OpenObject1.
;; OpenObject1 takes any openable object and opens it.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be opened.
;; Preconditions: The agent is at a location and the object is at the same location, and the object is openable.
;; Postconditions: the ?o object is now opened.
(:action OpenObject1
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (openable ?o)
        )
        :effect (and
            (opened ?o)
        )
)
",FAILED,
OpenObject,"(:action OpenObject
        :parameters (?a - agent ?l - location ?r - receptacle)
        :precondition (and
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (openable ?r)
            
            
            
            
        )
        :effect (and
            (opened ?r)
        )
    )","
;; Operator, OpenObject2.
;; OpenObject2 takes any openable object and opens it using a specific tool receptacle of type DrawerType.
;; Parameters: ?a - agent, ?l - location of the tool receptacle; ?o - object to be opened, ?toolreceptacle - specific tool receptacle.
;; Preconditions: The toolreceptacle is of type DrawerType, the agent is at a location and the tool receptacle is at the same location, the object to be opened is in the tool receptacle, and the object is openable.
;; Postconditions: the ?o object is now opened.
(:action OpenObject2
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle DrawerType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (inReceptacle ?o ?toolreceptacle)
            (openable ?o)
        )
        :effect (and
            (opened ?o)
        )
)
",FAILED,
OpenObject,"(:action OpenObject
        :parameters (?a - agent ?l - location ?r - receptacle)
        :precondition (and
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (openable ?r)
            
            
            
            
        )
        :effect (and
            (opened ?r)
        )
    )","
;; Operator, OpenObject3.
;; OpenObject3 takes any openable object and opens it using a specific tool object of type ButterKnifeType.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be opened, ?toolobject - specific tool object.
;; Preconditions: The toolobject is of type ButterKnifeType, the agent is at a location and the object is at the same location, the object is openable, and the agent is holding the tool object.
;; Postconditions: the ?o object is now opened.
(:action OpenObject3
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject ButterKnifeType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (openable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (opened ?o)
        )
)
",FAILED,
CloseObject,"(:action CloseObject
        :parameters (?a - agent ?al - location ?r - receptacle)
        :precondition (and
            (atLocation ?a ?al)
            (receptacleAtLocation ?r ?al)
            (openable ?r)
            (opened ?r)
        )
        :effect (and
            (not (opened ?r))
        )

    )","
;; Operator, CloseObject.
;; CloseObject takes any openable receptacle to close.
;; This action is applicable to any openable receptacle.
;; Parameters: ?a - agent, ?l - location of the receptacle; ?r - receptacle to be closed.
;; Preconditions: The agent is at a location and the receptacle is at the same location, and the receptacle is openable and opened.
;; Postconditions: the ?r receptacle is now closed and not opened.
(:action CloseObject
        :parameters (?a - agent ?l - location ?r - receptacle)
        :precondition (and
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (openable ?r)
            (opened ?r)
        )
        :effect (and
            (not (opened ?r))
        )
)
","(:action CloseObject_0
        :parameters (?a - agent ?l - location ?r - receptacle)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?r ?l)
		(openable ?r)
		(opened ?r)
		)
        :effect (and 
		(not (opened ?r))
		)
)",
CloseObject,"(:action CloseObject
        :parameters (?a - agent ?al - location ?r - receptacle)
        :precondition (and
            (atLocation ?a ?al)
            (receptacleAtLocation ?r ?al)
            (openable ?r)
            (opened ?r)
        )
        :effect (and
            (not (opened ?r))
        )

    )","
;; Operator, CloseObject.
;; CloseObject takes any toggleable object to close.
;; This action is applicable to any toggleable object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be closed.
;; Preconditions: The agent is at a location and the object is at the same location, and the object is toggleable and is toggled.
;; Postconditions: the ?o object is now closed and not toggled.
(:action CloseObject
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toggleable ?o)
            (isToggled ?o)
        )
        :effect (and
            (not (isToggled ?o))
        )
)
","(:action CloseObject_1
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(toggleable ?o)
		(isToggled ?o)
		)
        :effect (and 
		(not (isToggled ?o))
		)
)",
CloseObject,"(:action CloseObject
        :parameters (?a - agent ?al - location ?r - receptacle)
        :precondition (and
            (atLocation ?a ?al)
            (receptacleAtLocation ?r ?al)
            (openable ?r)
            (opened ?r)
        )
        :effect (and
            (not (opened ?r))
        )

    )","
;; Operator, CloseObject.
;; CloseObject takes any sliceable object to close.
;; This action is applicable to any sliceable object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be closed.
;; Preconditions: The agent is at a location and the object is at the same location, and the object is sliceable and is sliced.
;; Postconditions: the ?o object is now closed and not sliced.
(:action CloseObject
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (sliceable ?o)
            (isSliced ?o)
        )
        :effect (and
            (not (isSliced ?o))
        )
)
","(:action CloseObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(sliceable ?o)
		(isSliced ?o)
		)
        :effect (and 
		(not (isSliced ?o))
		)
)",
WarmObject,,"
(:action WarmObjectWithTool
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject ToasterType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (heatable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isHot ?o)
        )
    )
","(:action WarmObject_0
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject ToasterType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(heatable ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isHot ?o)
		)
)",
WarmObject,,"
(:action WarmObjectWithReceptacle
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle MicrowaveType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isHot ?o)
        )
    )
","(:action WarmObject_1
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?toolreceptacle MicrowaveType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isHot ?o)
		)
)",
WarmObject,,"
(:action WarmObjectWithoutTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (heatable ?o)
        )
        :effect (and
            (isHot ?o)
        )
   )
","(:action WarmObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(heatable ?o)
		)
        :effect (and 
		(isHot ?o)
		)
)",
ExamineObject,,"
(:action ExamineObject1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject MagnifyingGlassType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?toolobject)
        )
        :effect (and)
    )
",FAILED,
ExamineObject,,"
(:action ExamineObject2
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle JewelryBoxType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and)
    )
",FAILED,
ExamineObject,,"
(:action ExamineObject3
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
        )
        :effect (and)
    )
",FAILED,
TakeObject,,"
(:action TakeObject1
    :parameters (?a - agent ?l - location ?o - object)
    :precondition (and
        (atLocation ?a ?l)
        (objectAtLocation ?o ?l)
        (not (inReceptacle ?o ?r))
        (not (holdsAny ?a))
    )
    :effect (and
        (holds ?a ?o) 
    )
)
","(:action TakeObject_0
        :parameters (?a - agent ?l - location ?o - object ?r - receptacle)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(not (inReceptacle ?o ?r))
		(not (holdsAny ?a))
		)
        :effect (and 
		(holds ?a ?o)
		)
)",
TakeObject,,"
(:action TakeObject2
    :parameters (?a - agent ?lObject - location ?lReceptacle - location ?o - object ?r - receptacle)
    :precondition (and
        (atLocation ?a ?lObject)
        (receptacleAtLocation ?r ?lReceptacle)
        (inReceptacle ?o ?r)
        (not (holdsAny ?a))
    )
    :effect (and
        (holds ?a ?o) 
        (not (inReceptacle ?o ?r))
    )
)
",FAILED,
TakeObject,,"
(:action TakeObject3
    :parameters (?a - agent ?lObject - location ?lReceptacle - location ?o - object ?rObject - receptacle ?rTool - receptacle)
    :precondition (and
        (atLocation ?a ?lObject)
        (receptacleAtLocation ?rObject ?lReceptacle)
        (inReceptacle ?o ?rObject)
        (not (holdsAny ?a))
        (receptacleAtLocation ?rTool ?lObject)
        (openable ?rTool)
        (opened ?rTool)
    )
    :effect (and
        (not (inReceptacle ?o ?rObject))
        (inReceptacle ?o ?rTool)
        (holds ?a ?rTool) 
    )
)
",FAILED,
