problem,nl_goal,gt_pddl_goal,gt_plan,proposed_plan
train/pick_cool_then_place_in_recep-Plate-None-Cabinet-22/trial_T20190908_084019_408981,place a cooled plate in a cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PlateType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation sinkbasin)
(PickupObject plate)
(GotoLocation fridge)
(CoolObject plate)
(GotoLocation cabinet)
(PutObject plate cabinet)","(GotoLocation diningtable)
(PickupObject plate)
(GotoLocation sinkbasin)
(EmptyObject sinkbasin)
(GotoLocation countertop)
(PutObject plate countertop)
(GotoLocation fridge)
(PickupObject cheese)
(PutObject cheese countertop)
(GotoLocation cabinet)
(PutObject plate cabinet)
"
train/pick_cool_then_place_in_recep-Plate-None-Cabinet-22/trial_T20190908_084019_408981,place a cooled plate in a cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PlateType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation sinkbasin)
(PickupObject plate)
(GotoLocation fridge)
(CoolObject plate)
(GotoLocation cabinet)
(PutObject plate cabinet)","(GotoLocation countertop)
(PickupObject plate)
(GotoLocation sinkbasin)
(WashObject plate sinkbasin)
(GotoLocation countertop)
(PutObject plate countertop)
(GotoLocation cabinet)
(PutObject plate cabinet)
"
train/pick_cool_then_place_in_recep-Plate-None-Cabinet-22/trial_T20190908_084019_408981,place a cooled plate in a cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PlateType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation sinkbasin)
(PickupObject plate)
(GotoLocation fridge)
(CoolObject plate)
(GotoLocation cabinet)
(PutObject plate cabinet)","(GotoLocation countertop)
(PickupObject plate)
(GotoLocation sink)
(WashObject plate)
(GotoLocation countertop)
(PutObject plate countertop)
(GotoLocation fridge)
(CoolObject plate fridge)
(GotoLocation cabinet)
(PutObject plate cabinet)
"
train/pick_cool_then_place_in_recep-Plate-None-Cabinet-22/trial_T20190908_084019_408981,place a cooled plate in a cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PlateType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation sinkbasin)
(PickupObject plate)
(GotoLocation fridge)
(CoolObject plate)
(GotoLocation cabinet)
(PutObject plate cabinet)","(GotoLocation countertop)
(PickupObject plate)
(GotoLocation sinkbasin)
(PutObject plate sinkbasin)
(GotoLocation cabinet)
(PutObject plate cabinet)
"
train/pick_cool_then_place_in_recep-Plate-None-Cabinet-22/trial_T20190908_084019_408981,place a cooled plate in a cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PlateType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation sinkbasin)
(PickupObject plate)
(GotoLocation fridge)
(CoolObject plate)
(GotoLocation cabinet)
(PutObject plate cabinet)","(GotoLocation diningtable)
(PickupObject plate)
(GotoLocation sink)
(DryObject plate)
(GotoLocation cabinet)
(PutObject plate cabinet)
"
train/pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-20/trial_T20190906_161453_754806,place a chilled mug in a coffee maker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CoffeeMachineType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation fridge)
(CoolObject mug)
(GotoLocation coffeemachine)
(PutObject mug coffeemachine)","(GotoLocation fridge)
(PickupObject mug)
(GotoLocation countertop)
(ChillObject mug)
(GotoLocation coffeemaker)
(PutObject mug coffeemaker)
"
train/pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-20/trial_T20190906_161453_754806,place a chilled mug in a coffee maker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CoffeeMachineType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation fridge)
(CoolObject mug)
(GotoLocation coffeemachine)
(PutObject mug coffeemachine)","(GotoLocation fridge)
(PickupObject mug)
(GotoLocation countertop)
(PutObject mug countertop)
(GotoLocation coffeemaker)
(PutObject mug coffeemaker)
"
train/pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-20/trial_T20190906_161453_754806,place a chilled mug in a coffee maker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CoffeeMachineType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation fridge)
(CoolObject mug)
(GotoLocation coffeemachine)
(PutObject mug coffeemachine)","(GotoLocation fridge)
(PickupObject mug)
(GotoLocation coffeemaker)
(PutObject mug coffeemaker)
"
train/pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-20/trial_T20190906_161453_754806,place a chilled mug in a coffee maker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CoffeeMachineType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation fridge)
(CoolObject mug)
(GotoLocation coffeemachine)
(PutObject mug coffeemachine)","(GotoLocation fridge)
(PickupObject mug)
(GotoLocation countertop)
(PickupObject coffeemaker)
(GotoLocation fridge)
(PutObject mug fridge)
(GotoLocation countertop)
(PutObject coffeemaker countertop)
"
train/pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-20/trial_T20190906_161453_754806,place a chilled mug in a coffee maker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CoffeeMachineType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation fridge)
(CoolObject mug)
(GotoLocation coffeemachine)
(PutObject mug coffeemachine)","(GotoLocation fridge)
(PickupObject mug)
(GotoLocation countertop)
(PutObject mug countertop)
(GotoLocation coffeemaker)
(PutObject mug coffeemaker)
"
train/pick_and_place_simple-TomatoSliced-None-Fridge-6/trial_T20190918_162404_957531,place a slice of tomato in the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r) 
                (sliceable ?o)
                (isSliced ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation tomato)
(SliceObject tomato)
(GotoLocation sinkbasin)
(PutObject butterknife sinkbasin)
(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation fridge)
(PutObject tomato fridge)","(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation fridge)
(PutObject tomato fridge)
"
train/pick_and_place_simple-TomatoSliced-None-Fridge-6/trial_T20190918_162404_957531,place a slice of tomato in the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r) 
                (sliceable ?o)
                (isSliced ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation tomato)
(SliceObject tomato)
(GotoLocation sinkbasin)
(PutObject butterknife sinkbasin)
(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation fridge)
(PutObject tomato fridge)","(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation fridge)
(PutObject tomato fridge)
"
train/pick_and_place_simple-TomatoSliced-None-Fridge-6/trial_T20190918_162404_957531,place a slice of tomato in the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r) 
                (sliceable ?o)
                (isSliced ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation tomato)
(SliceObject tomato)
(GotoLocation sinkbasin)
(PutObject butterknife sinkbasin)
(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation fridge)
(PutObject tomato fridge)","(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation fridge)
(PutObject tomato fridge)
"
train/pick_and_place_simple-TomatoSliced-None-Fridge-6/trial_T20190918_162404_957531,place a slice of tomato in the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r) 
                (sliceable ?o)
                (isSliced ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation tomato)
(SliceObject tomato)
(GotoLocation sinkbasin)
(PutObject butterknife sinkbasin)
(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation fridge)
(PutObject tomato fridge)","(PickupObject tomato)
(GotoLocation fridge)
(PutObject tomato fridge)
"
train/pick_and_place_simple-TomatoSliced-None-Fridge-6/trial_T20190918_162404_957531,place a slice of tomato in the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r) 
                (sliceable ?o)
                (isSliced ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation tomato)
(SliceObject tomato)
(GotoLocation sinkbasin)
(PutObject butterknife sinkbasin)
(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation fridge)
(PutObject tomato fridge)","(GotoLocation countertop)
(PickupObject knife)
(GotoLocation fridge)
(PickupObject tomato)
(CutObject tomato knife)
(GotoLocation fridge)
(PutObject tomato fridge)
"
train/pick_cool_then_place_in_recep-Pot-None-CounterTop-17/trial_T20190908_235146_972017,chill a pot and place it on the counter.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pot)
(GotoLocation fridge)
(CoolObject pot)
(GotoLocation countertop)
(PutObject pot countertop)","(GotoLocation fridge)
(PickupObject pot)
(GotoLocation countertop)
(PutObject pot countertop)
"
train/pick_cool_then_place_in_recep-Pot-None-CounterTop-17/trial_T20190908_235146_972017,chill a pot and place it on the counter.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pot)
(GotoLocation fridge)
(CoolObject pot)
(GotoLocation countertop)
(PutObject pot countertop)","(GotoLocation cabinet)
(PickupObject pot)
(GotoLocation fridge)
(ChillObject pot fridge)
(GotoLocation countertop)
(PutObject pot countertop)
"
train/pick_cool_then_place_in_recep-Pot-None-CounterTop-17/trial_T20190908_235146_972017,chill a pot and place it on the counter.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pot)
(GotoLocation fridge)
(CoolObject pot)
(GotoLocation countertop)
(PutObject pot countertop)","(GotoLocation fridge)
(PickupObject pot)
(GotoLocation counter)
(ChillObject pot)
(PutObject pot counter)
"
train/pick_cool_then_place_in_recep-Pot-None-CounterTop-17/trial_T20190908_235146_972017,chill a pot and place it on the counter.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pot)
(GotoLocation fridge)
(CoolObject pot)
(GotoLocation countertop)
(PutObject pot countertop)","(GoToLocation stove)
(PickupObject pot)
(GoToLocation sink)
(FillObject sinkbasin)
(GoToLocation sink)
(WashObject pot)
(GoToLocation countertop)
(PutObject pot countertop)
"
train/pick_cool_then_place_in_recep-Pot-None-CounterTop-17/trial_T20190908_235146_972017,chill a pot and place it on the counter.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PotType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pot)
(GotoLocation fridge)
(CoolObject pot)
(GotoLocation countertop)
(PutObject pot countertop)","(GotoLocation stove)
(PickupObject pot)
(GotoLocation fridge)
(PutObject pot fridge)
(GotoLocation countertop)
(PutObject pot countertop)
"
train/pick_and_place_simple-CD-None-Dresser-323/trial_T20190908_005459_168199,move the cd that ' s on top of the desk to on top of the dresser.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o CDType) 
                (receptacleType ?r DresserType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation desk)
(PickupObject cd)
(GotoLocation dresser)
(PutObject cd dresser)","(GotoLocation desk)
(PickupObject cd)
(GotoLocation dresser)
(PutObject cd dresser)
"
train/pick_and_place_simple-CD-None-Dresser-323/trial_T20190908_005459_168199,move the cd that ' s on top of the desk to on top of the dresser.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o CDType) 
                (receptacleType ?r DresserType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation desk)
(PickupObject cd)
(GotoLocation dresser)
(PutObject cd dresser)","(PickupObject agent1 loc_bar__minus_9_bar__minus_4_bar_1_bar_1 cd__minus_8_dot_4794116_comma__minus_8_dot_4794116_comma_4_dot_57112176_comma_4_dot_57112176_comma_3_dot_191088_comma_3_dot_191088 desk__minus_8_dot_7344_comma__minus_8_dot_7344_comma_5_dot_787664_comma_5_dot_787664_comma_0_dot_598_end_comma_0_dot_598)
(PutObject agent1 loc_bar__minus_14_bar_20_bedroom_bar_45 cdtype cd__minus_8_dot_4794116_comma__minus_8_dot_4794116_comma_4_dot_57112176_comma_4_dot_57112176_comma_3_dot_191088_comma_3_dot_191088 dresser__minus_9_dot_793524_comma__minus_9_dot_793524_comma_19_dot_1044_comma_19_dot_1044_comma__minus_0_dot_177173426124_comma__minus_0_dot_177173426124)"
train/pick_and_place_simple-CD-None-Dresser-323/trial_T20190908_005459_168199,move the cd that ' s on top of the desk to on top of the dresser.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o CDType) 
                (receptacleType ?r DresserType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation desk)
(PickupObject cd)
(GotoLocation dresser)
(PutObject cd dresser)","(PickupObject cd)
(PutObject cd dresser)"
train/pick_and_place_simple-CD-None-Dresser-323/trial_T20190908_005459_168199,move the cd that ' s on top of the desk to on top of the dresser.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o CDType) 
                (receptacleType ?r DresserType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation desk)
(PickupObject cd)
(GotoLocation dresser)
(PutObject cd dresser)","(GotoLocation desk)
(PickupObject cd)
(GotoLocation dresser)
(PutObject cd dresser)
"
train/pick_and_place_simple-CD-None-Dresser-323/trial_T20190908_005459_168199,move the cd that ' s on top of the desk to on top of the dresser.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o CDType) 
                (receptacleType ?r DresserType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation desk)
(PickupObject cd)
(GotoLocation dresser)
(PutObject cd dresser)","(GotoLocation desk)
(PickupObject cd)
(GotoLocation dresser)
(PutObject cd dresser)
"
train/pick_cool_then_place_in_recep-TomatoSliced-None-DiningTable-18/trial_T20190909_101511_247105,put a chilled tomato slice on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject butterknife)
(GotoLocation tomato)
(SliceObject tomato)
(GotoLocation cabinet)
(PutObject butterknife cabinet)
(GotoLocation diningtable)
(PickupObject tomato)
(GotoLocation fridge)
(CoolObject tomato)
(GotoLocation diningtable)
(PutObject tomato diningtable)","(GotoLocation fridge)
(PickupObject tomato)
(GotoLocation countertop)
(SliceObject tomato)
(PutObject tomato_slice countertop)
"
train/pick_cool_then_place_in_recep-TomatoSliced-None-DiningTable-18/trial_T20190909_101511_247105,put a chilled tomato slice on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject butterknife)
(GotoLocation tomato)
(SliceObject tomato)
(GotoLocation cabinet)
(PutObject butterknife cabinet)
(GotoLocation diningtable)
(PickupObject tomato)
(GotoLocation fridge)
(CoolObject tomato)
(GotoLocation diningtable)
(PutObject tomato diningtable)","(GotoLocation fridge)
(PickupObject tomato)
(GotoLocation countertop)
(ChillObject tomato)
(GotoLocation diningtable)
(PutObject tomato diningtable)
"
train/pick_cool_then_place_in_recep-TomatoSliced-None-DiningTable-18/trial_T20190909_101511_247105,put a chilled tomato slice on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject butterknife)
(GotoLocation tomato)
(SliceObject tomato)
(GotoLocation cabinet)
(PutObject butterknife cabinet)
(GotoLocation diningtable)
(PickupObject tomato)
(GotoLocation fridge)
(CoolObject tomato)
(GotoLocation diningtable)
(PutObject tomato diningtable)","(GotoLocation fridge)
(PickupObject tomato)
(GotoLocation diningtable)
(PutObject tomato diningtable)
"
train/pick_cool_then_place_in_recep-TomatoSliced-None-DiningTable-18/trial_T20190909_101511_247105,put a chilled tomato slice on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject butterknife)
(GotoLocation tomato)
(SliceObject tomato)
(GotoLocation cabinet)
(PutObject butterknife cabinet)
(GotoLocation diningtable)
(PickupObject tomato)
(GotoLocation fridge)
(CoolObject tomato)
(GotoLocation diningtable)
(PutObject tomato diningtable)","(GotoLocation fridge)
(PickupObject tomato)
(GotoLocation countertop)
(SliceObject tomato)
(GotoLocation table)
(PutObject tomato table)
"
train/pick_cool_then_place_in_recep-TomatoSliced-None-DiningTable-18/trial_T20190909_101511_247105,put a chilled tomato slice on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r DiningTableType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject butterknife)
(GotoLocation tomato)
(SliceObject tomato)
(GotoLocation cabinet)
(PutObject butterknife cabinet)
(GotoLocation diningtable)
(PickupObject tomato)
(GotoLocation fridge)
(CoolObject tomato)
(GotoLocation diningtable)
(PutObject tomato diningtable)","(GotoLocation fridge)
(PickupObject tomato)
(GotoLocation countertop)
(SliceObject tomato)
(PutObject tomato countertop)
"
train/pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-25/trial_T20190907_223942_379753,clean mug in sink and return to coffee maker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CoffeeMachineType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation coffeemachine)
(PickupObject mug)
(GotoLocation sinkbasin)
(CleanObject mug)
(GotoLocation coffeemachine)
(PutObject mug coffeemachine)","(PickupObject agent1 loc_bar__minus_11_bar_3_bar_1_bar_45 mug__minus_2_dot_502048_comma__minus_2_dot_502048_comma__minus_1_dot_572_comma__minus_1_dot_572_comma_3_dot_6864_comma_3_dot_6864)
(WashObject sinkbasin_0_dot_686_comma_0_dot_686_comma__minus_2_dot_716_comma__minus_2_dot_716_comma_2_dot_3035_comma_2_dot_3035 agent1 loc_bar__minus_9_bar_1_bar_1_bar_60 mug__minus_2_dot_502048_comma__minus_2_dot_502048_comma__minus_1_dot_572_comma__minus_1_dot_572_comma_3_dot_6864_comma_3_dot_6864)
(PutObject agent1 loc_bar__minus_9_bar_1_bar_1_bar_60 mugtype mug__minus_2_dot_502048_comma__minus_2_dot_502048_comma__minus_1_dot_572_comma__minus_1_dot_572_comma_3_dot_6864_comma_3_dot_6864 coffeemaker__minus_7_dot_5536_comma__minus_7_dot_5536_comma_0_dot_4972_comma_0_dot_4972_comma__minus_0_dot_21944_comma__minus_0_dot_21944)
"
train/pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-25/trial_T20190907_223942_379753,clean mug in sink and return to coffee maker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CoffeeMachineType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation coffeemachine)
(PickupObject mug)
(GotoLocation sinkbasin)
(CleanObject mug)
(GotoLocation coffeemachine)
(PutObject mug coffeemachine)","(GotoLocation diningtable)
(PickupObject mug)
(GotoLocation sinkbasin)
(WashObject mug sinkbasin)
(GotoLocation coffeemaker)
(PutObject mug coffeemaker)
"
train/pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-25/trial_T20190907_223942_379753,clean mug in sink and return to coffee maker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CoffeeMachineType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation coffeemachine)
(PickupObject mug)
(GotoLocation sinkbasin)
(CleanObject mug)
(GotoLocation coffeemachine)
(PutObject mug coffeemachine)","(GotoLocation sinkbasin)
(PickupObject mug)
(WashObject mug sinkbasin)
(GotoLocation coffeemaker)
(PutObject mug coffeemaker)
"
train/pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-25/trial_T20190907_223942_379753,clean mug in sink and return to coffee maker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CoffeeMachineType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation coffeemachine)
(PickupObject mug)
(GotoLocation sinkbasin)
(CleanObject mug)
(GotoLocation coffeemachine)
(PutObject mug coffeemachine)","(GotoLocation sink)
(PickupObject mug)
(PutObject mug sink)
(FillObject sink)
(GotoLocation cupboard)
(PickupObject mug)
(GotoLocation coffeemaker)
(PutObject mug coffeemaker)
"
train/pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-25/trial_T20190907_223942_379753,clean mug in sink and return to coffee maker.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CoffeeMachineType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation coffeemachine)
(PickupObject mug)
(GotoLocation sinkbasin)
(CleanObject mug)
(GotoLocation coffeemachine)
(PutObject mug coffeemachine)","(GotoLocation sink)
(PickupObject mug)
(PutObject mug sink)
(GotoLocation coffeemaker)
(PutObject mug coffeemaker)
"
train/pick_heat_then_place_in_recep-BreadSliced-None-GarbageCan-16/trial_T20190907_232412_371318,put a hot slice of bread in a bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BreadType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation sinkbasin)
(PickupObject butterknife)
(GotoLocation bread)
(SliceObject bread)
(PutObject butterknife diningtable)
(PickupObject bread)
(GotoLocation microwave)
(HeatObject bread)
(GotoLocation garbagecan)
(PutObject bread garbagecan)","(GotoLocation countertop)
(PickupObject bread)
(CutObject bread)
(GotoLocation bin)
(PutObject bread bin)
"
train/pick_heat_then_place_in_recep-BreadSliced-None-GarbageCan-16/trial_T20190907_232412_371318,put a hot slice of bread in a bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BreadType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation sinkbasin)
(PickupObject butterknife)
(GotoLocation bread)
(SliceObject bread)
(PutObject butterknife diningtable)
(PickupObject bread)
(GotoLocation microwave)
(HeatObject bread)
(GotoLocation garbagecan)
(PutObject bread garbagecan)","(GotoLocation countertop)
(PickupObject bread)
(GotoLocation bin)
(PutObject bread bin)
"
train/pick_heat_then_place_in_recep-BreadSliced-None-GarbageCan-16/trial_T20190907_232412_371318,put a hot slice of bread in a bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BreadType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation sinkbasin)
(PickupObject butterknife)
(GotoLocation bread)
(SliceObject bread)
(PutObject butterknife diningtable)
(PickupObject bread)
(GotoLocation microwave)
(HeatObject bread)
(GotoLocation garbagecan)
(PutObject bread garbagecan)","(GotoLocation countertop)
(PickupObject bread)
(GotoLocation toaster)
(ToastObject bread toaster)
(GotoLocation bin)
(PutObject bread bin)
"
