operator_name,gt_operator,codex_raw_operator,codex_preprocessed_operator,
CleanObject,"(:action CleanObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r SinkBasinType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isClean ?o)
        )
    )","
(:action CleanObjectWithReceptacle
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle SinkBasinType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isClean ?o)
        )
    )
","(:action CleanObject_1
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?toolreceptacle SinkBasinType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isClean ?o)
		)
)",
CleanObject,"(:action CleanObject
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)
        :precondition (and
            (receptacleType ?r SinkBasinType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isClean ?o)
        )
    )","
(:action CleanObjectWithoutTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (cleanable ?o)
        )
        :effect (and
            (isClean ?o)
        )
    )
","(:action CleanObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(cleanable ?o)
		)
        :effect (and 
		(isClean ?o)
		)
)",
LookAtObject,,"
;; Operator, LookAtObject.
;; LookAtObject takes an agent and an object to look at.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to look at.
;; Preconditions: The agent is at a location and the object is at the same location.
;; Postconditions: None.
(:action LookAtObject
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
        )
        :effect ()
    )
",FAILED,
LookAtObject,,"
;; Operator, LookAtObjectWithTool.
;; LookAtObjectWithTool takes an agent, an object to look at, and a specific tool object of type MirrorType.
;; MirrorType is an otype. Therefore, the tool object is an object of type MirrorType.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to look at, ?toolobject - tool object of type MirrorType.
;; Preconditions: The agent is at a location and the object to look at is at the same location, and the agent is holding the tool object.
;; Postconditions: None.
(:action LookAtObjectWithTool
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?toolobject)
            (objectType ?toolobject MirrorType)
        )
        :effect ()
    )
",FAILED,
LookAtObject,,"
;; Operator, LookAtObjectWithToolAndReceptacle.
;; LookAtObjectWithToolAndReceptacle takes an agent, an object to look at, a specific tool object of type CDType, and a specific tool receptacle of type SafeType.
;; CDType is an otype. Therefore, the tool object is an object of type CDType.
;; SafeType is an rtype. Therefore, the tool receptacle is an receptacle of type SafeType.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to look at, ?toolobject - tool object of type CDType; ?toolreceptacle - tool receptacle of type SafeType.
;; Preconditions: The agent is at a location and the object to look at is at the same location, the agent is holding the tool object, and the tool receptacle is at the same location as the agent.
;; Postconditions: None.
(:action LookAtObjectWithToolAndReceptacle
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object ?toolreceptacle - receptacle)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?toolobject)
            (receptacleAtLocation ?toolreceptacle ?l)
            (receptacleType ?toolreceptacle SafeType)
        )
        :effect ()
    )
",FAILED,
ThrowAwayObject,,"
;; Operator, ThrowAwayObject - No Tools or Receptacles
;; ThrowAwayObject takes an object to throw away and does not require any tools or receptacles.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to throw away.
;; Preconditions: The agent is at a location and the object is at the same location.
;; Postconditions: The object is no longer at the location, and no predicates related to the object exist.
(:action ThrowAwayObject_NoToolsNoReceptacles
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
        )
        :effect (and
            (not (objectAtLocation ?o ?l))
            (not (inReceptacle ?o ?r))
            (not (isClean ?o))
            (not (isRestarted ?o))
            (not (isHot ?o))
            (not (isCool ?o))
            (not (isSliced ?o))
            (not (isGrated ?o))
        )
)
","(:action ThrowAwayObject_0
        :parameters (?a - agent ?l - location ?o - object ?r - receptacle)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(not (objectAtLocation ?o ?l))
		(not (inReceptacle ?o ?r))
		(not (isClean ?o))
		(not (isHot ?o))
		(not (isCool ?o))
		(not (isSliced ?o))
		)
)",
ThrowAwayObject,,"
;; Operator, ThrowAwayObject - With Tool Object
;; ThrowAwayObject takes an object to throw away and a specific tool object of type GarbageCanType.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to throw away, ?toolobject - tool object.
;; Preconditions: The toolobject is of type GarbageCanType, the agent is at a location and the object and the tool object are at the same location.
;; Postconditions: The object is no longer at the location, and no predicates related to the object exist.
(:action ThrowAwayObject_WithToolObject
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject GarbageCanType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (atLocation ?toolobject ?l)
        )
        :effect (and
            (not (objectAtLocation ?o ?l))
            (not (inReceptacle ?o ?r))
            (not (isClean ?o))
            (not (isRestarted ?o))
            (not (isHot ?o))
            (not (isCool ?o))
            (not (isSliced ?o))
            (not (isGrated ?o))
        )
)
",FAILED,
ThrowAwayObject,,"
;; Operator, ThrowAwayObject - With Tool Receptacle
;; ThrowAwayObject takes an object to throw away and a specific tool receptacle of type GarbageCanType.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to throw away, ?toolreceptacle - tool receptacle.
;; Preconditions: The toolreceptacle is of type GarbageCanType, the agent is at a location and the object is at the same location, the object is in the toolreceptacle.
;; Postconditions: The object is no longer at the location, and no predicates related to the object exist.
(:action ThrowAwayObject_WithToolReceptacle
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle GarbageCanType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (inReceptacle ?o ?toolreceptacle)
        )
        :effect (and
            (not (objectAtLocation ?o ?l))
            (not (inReceptacle ?o ?r))
            (not (isClean ?o))
            (not (isRestarted ?o))
            (not (isHot ?o))
            (not (isCool ?o))
            (not (isSliced ?o))
            (not (isGrated ?o))
        )
)
",FAILED,
ThrowObject,,"
(:action ThrowObject_NoTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
        )
        :effect (and
            (not (objectAtLocation ?o ?l))
        )
)
","(:action ThrowObject_0
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(not (objectAtLocation ?o ?l))
		)
)",
ThrowObject,,"
(:action ThrowObject_WithTool
        :parameters (?a - agent ?l - location ?o - object ?tool - receptacle)
        :precondition (and
            (receptacleType ?tool GarbageCanType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?tool ?l)
            (objectAtLocation ?o ?l)
        )
        :effect (and
            (not (objectAtLocation ?o ?l))
            (inReceptacle ?o ?tool)
        )
)
","(:action ThrowObject_1
        :parameters (?tool - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?tool GarbageCanType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?tool ?l)
		(objectAtLocation ?o ?l)
		)
        :effect (and 
		(not (objectAtLocation ?o ?l))
		(inReceptacle ?o ?tool)
		)
)",
ThrowObject,,"
(:action ThrowObject_WithToolObject
        :parameters (?a - agent ?l - location ?o - object ?tool - object)
        :precondition (and
            (objectType ?tool BasketBallType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?tool)
        )
        :effect (and
            (not (objectAtLocation ?o ?l))
        )
)
","(:action ThrowObject_2
        :parameters (?tool - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?tool BasketBallType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?tool)
		)
        :effect (and 
		(not (objectAtLocation ?o ?l))
		)
)",
ChillObject,,"
;; Operator, ChillObject without a tool.
;; ChillObject takes an object to chill.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be chilled.
;; Preconditions: The agent is at a location and the object is at the same location, and the object is coolable.
;; Postconditions: the ?o object is now cool.
(:action ChillObjectNoTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (coolable ?o)
        )
        :effect (and
            (isCool ?o)
        )
    )
","(:action ChillObject_0
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(coolable ?o)
		)
        :effect (and 
		(isCool ?o)
		)
)",
ChillObject,,"
;; Operator, ChillObject with a tool object.
;; ChillObject takes an object to chill and a specific tool of type IceBucketType.
;; IceBucketType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of the object to be chilled; ?o - object to be chilled, ?toolobject - object to chill with.
;; Preconditions: The toolobject is an IceBucketType, the agent is at a location and the object to be chilled is at the same location, the object is coolable, and the agent is holding the tool.
;; Postconditions: the ?o object is now cool.
(:action ChillObjectWithTool
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject IceBucketType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (coolable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isCool ?o)
        )
    )
","(:action ChillObject_1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(coolable ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isCool ?o)
		)
)",
ChillObject,,"
;; Operator, ChillObject with a tool receptacle.
;; ChillObject takes an object to chill and a specific tool of type FreezerType.
;; FreezerType is an rtype. Therefore, the tool is a receptacle.
;; Parameters: ?a - agent, ?l - location of the object to be chilled; ?o - object to be chilled, ?toolreceptacle - receptacle to chill the object in.
;; Preconditions: The toolreceptacle is a FreezerType, the agent is at a location and the object to be chilled is at the same location, and the agent is holding the object to be chilled.
;; Postconditions: the ?o object is now cool.
(:action ChillObjectWithToolReceptacle
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle FreezerType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isCool ?o)
        )
    )
","(:action ChillObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isCool ?o)
		)
)",
CutObject,,"
(:action CutObjectOption1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject KnifeType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (sliceable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isSliced ?o)
        )
    )
","(:action CutObject_0
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject KnifeType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(sliceable ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isSliced ?o)
		)
)",
CutObject,,"
(:action CutObjectOption2
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle CuttingBoardType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (objectAtLocation ?o ?l)
            (sliceable ?o)
            (holds ?a ?o)
        )
        :effect (and
            (isSliced ?o)
        )
    )
","(:action CutObject_1
        :parameters (?a - agent ?l - location ?toolreceptacle - receptacle ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(objectAtLocation ?o ?l)
		(sliceable ?o)
		(holds ?a ?o)
		)
        :effect (and 
		(isSliced ?o)
		)
)",
CutObject,,"
(:action CutObjectOption3
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (sliceable ?o)
        )
        :effect (and
            (isSliced ?o)
        )
    )
","(:action CutObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(sliceable ?o)
		)
        :effect (and 
		(isSliced ?o)
		)
)",
PlaceObject,,"
;; Operator, PlaceObject.
;; PlaceObject takes an object and a specific receptacle.
;; Parameters: ?a - agent, ?l - location of the receptacle; ?o - object to place, ?r - receptacle to place the object in.
;; Preconditions: The agent is at a location and the receptacle is at the same location, and the agent is holding the object.
;; Postconditions: the ?o object is now in the ?r receptacle.
(:action PlaceObject
        :parameters (?a - agent ?l - location ?o - object ?r - receptacle)
        :precondition (and
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
        )
        :effect (and
            (inReceptacle ?o ?r)
        )
)
","(:action PlaceObject_0
        :parameters (?a - agent ?l - location ?r - receptacle ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(receptacleAtLocation ?r ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(inReceptacle ?o ?r)
		)
)",
PlaceObject,,"
;; Operator, PlaceObjectWithTool.
;; PlaceObjectWithTool takes an object, a specific receptacle, and a specific tool object.
;; Parameters: ?a - agent, ?l - location of the receptacle; ?o - object to place, ?r - receptacle to place the object in, ?toolobject - tool object to use.
;; Preconditions: The agent is at a location and the receptacle is at the same location, the agent is holding the object and the tool object is gratable, and the agent is holding the tool object.
;; Postconditions: the ?o object is now in the ?r receptacle and the tool object is grated.
(:action PlaceObjectWithTool
        :parameters (?a - agent ?l - location ?o - object ?r - receptacle ?toolobject - object)
        :precondition (and
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
            (gratable ?toolobject)
            (holds ?a ?toolobject)
        )
        :effect (and
            (inReceptacle ?o ?r)
            (isGrated ?toolobject)
        )
)
",FAILED,
PlaceObject,,"
;; Operator, PlaceObjectWithToolReceptacle.
;; PlaceObjectWithToolReceptacle takes an object, a specific receptacle, and a specific tool receptacle.
;; Parameters: ?a - agent, ?l - location of the receptacle; ?o - object to place, ?r - receptacle to place the object in, ?toolreceptacle - tool receptacle to use.
;; Preconditions: The agent is at a location and the receptacle is at the same location, the agent is holding the object and the tool receptacle is fillable, and the agent is holding the tool receptacle.
;; Postconditions: the ?o object is now in the ?r receptacle and the tool receptacle is filled.
(:action PlaceObjectWithToolReceptacle
        :parameters (?a - agent ?l - location ?o - object ?r - receptacle ?toolreceptacle - receptacle)
        :precondition (and
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?o)
            (fillable ?toolreceptacle)
            (holds ?a ?toolreceptacle)
        )
        :effect (and
            (inReceptacle ?o ?r)
            (isFilled ?toolreceptacle)
        )
)
",FAILED,
ToastObject,,"
(:action ToastObjectWithToaster
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject ToasterType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?toolobject)
            (toastable ?o)
        )
        :effect (and
            (isToasted ?o)
        )
    )
",FAILED,
ToastObject,,"
(:action ToastObjectWithOven
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle OvenType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isToasted ?o)
        )
    )
",FAILED,
ToastObject,,"
(:action ToastObjectWithoutTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (toastable ?o)
        )
        :effect (and
            (isToasted ?o)
        )
    )
",FAILED,
OpenObject,"(:action OpenObject
        :parameters (?a - agent ?l - location ?r - receptacle)
        :precondition (and
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (openable ?r)
            
            
            
            
        )
        :effect (and
            (opened ?r)
        )
    )","
;; Operator, OpenObject1.
;; OpenObject1 takes an object to open.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be opened.
;; Preconditions: The agent is at a location and the object is at the same location, and the object is openable.
;; Postconditions: the ?o object is now opened.
(:action OpenObject1
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (openable ?o)
        )
        :effect (and
            (opened ?o)
        )
    )
",FAILED,
OpenObject,"(:action OpenObject
        :parameters (?a - agent ?l - location ?r - receptacle)
        :precondition (and
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (openable ?r)
            
            
            
            
        )
        :effect (and
            (opened ?r)
        )
    )","
;; Operator, OpenObject2.
;; OpenObject2 takes an object to open and a specific tool of type butterknifeType.
;; butterknifeType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be opened, ?toolobject - object to open with.
;; Preconditions: The toolobject is a butterknifeType, the agent is at a location and the object is at the same location, the object is openable, and the agent is holding the tool.
;; Postconditions: the ?o object is now opened.
(:action OpenObject2
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject butterknifeType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (openable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (opened ?o)
        )
    )
",FAILED,
OpenObject,"(:action OpenObject
        :parameters (?a - agent ?l - location ?r - receptacle)
        :precondition (and
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (openable ?r)
            
            
            
            
        )
        :effect (and
            (opened ?r)
        )
    )","
;; Operator, OpenObject3.
;; OpenObject3 takes a receptacle to open and a specific tool of type SafeType.
;; SafeType is an rtype. Therefore, the tool is a receptacle.
;; Parameters: ?a - agent, ?l - location of the receptacle; ?r - receptacle to be opened, ?toolreceptacle - receptacle to open with.
;; Preconditions: The toolreceptacle is a SafeType, the agent is at a location and the receptacle is at the same location, and the agent is holding the receptacle to be opened.
;; Postconditions: the ?r object is now opened.
(:action OpenObject3
        :parameters (?a - agent ?l - location ?r - receptacle ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle SafeType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?r ?l)
            (holds ?a ?r)
        )
        :effect (and
            (opened ?r)
        )
    )
","(:action OpenObject_2
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?r - receptacle)

        :precondition (and 
		(receptacleType ?toolreceptacle SafeType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?r ?l)
		)
        :effect (and 
		(opened ?r)
		)
)",
CloseObject,"(:action CloseObject
        :parameters (?a - agent ?al - location ?r - receptacle)
        :precondition (and
            (atLocation ?a ?al)
            (receptacleAtLocation ?r ?al)
            (openable ?r)
            (opened ?r)
        )
        :effect (and
            (not (opened ?r))
        )

    )","
(:action CloseObjectWithTool
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject ButterknifeType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (openable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (not (opened ?o))
        )
)
",FAILED,
CloseObject,"(:action CloseObject
        :parameters (?a - agent ?al - location ?r - receptacle)
        :precondition (and
            (atLocation ?a ?al)
            (receptacleAtLocation ?r ?al)
            (openable ?r)
            (opened ?r)
        )
        :effect (and
            (not (opened ?r))
        )

    )","
(:action CloseObjectWithToolReceptacle
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle SafeType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (openable ?o)
            (holds ?a ?o)
        )
        :effect (and
            (not (opened ?o))
        )
)
",FAILED,
CloseObject,"(:action CloseObject
        :parameters (?a - agent ?al - location ?r - receptacle)
        :precondition (and
            (atLocation ?a ?al)
            (receptacleAtLocation ?r ?al)
            (openable ?r)
            (opened ?r)
        )
        :effect (and
            (not (opened ?r))
        )

    )","
(:action CloseObjectWithoutTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (openable ?o)
        )
        :effect (and
            (not (opened ?o))
        )
)
",FAILED,
WarmObject,,"
;; Operator, WarmObject using a tool object
;; WarmObject takes an object to warm and a specific tool of type MicrowaveType.
;; MicrowaveType is an rtype. Therefore, the tool is a receptacle.
;; Parameters: ?a - agent, ?l - location of the receptacle; ?o - object to be warmed, ?toolreceptacle - receptacle that can warm the object.
;; Preconditions: The toolreceptacle is a MicrowaveType, the agent is at a location and the receptacle is at the same location, and the agent is holding the object to be warmed.
;; Postconditions: the ?o object is now hot.
(:action WarmObjectWithMicrowave
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle MicrowaveType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
            (isHot ?o)
        )
    )
","(:action WarmObject_0
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?toolreceptacle MicrowaveType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isHot ?o)
		)
)",
WarmObject,,"
;; Operator, WarmObject using a tool receptacle
;; WarmObject takes an object to warm and a specific tool of type ToasterType.
;; ToasterType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be warmed, ?toolobject - object that can warm the object.
;; Preconditions: The toolobject is a ToasterType, the agent is at a location and the object is at the same location, the object is heatable, and the agent is holding the tool.
;; Postconditions: the ?o object is now hot.
(:action WarmObjectWithToaster
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject ToasterType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (heatable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isHot ?o)
        )
    )
","(:action WarmObject_1
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject ToasterType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(heatable ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isHot ?o)
		)
)",
WarmObject,,"
;; Operator, WarmObject without using any tools
;; WarmObject takes any object to warm.
;; This action is applicable to any heatable object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be warmed.
;; Preconditions: The agent is at a location and the object is at the same location, and the object is heatable.
;; Postconditions: the ?o object is now hot.
(:action WarmObjectWithoutTool
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (heatable ?o)
        )
        :effect (and
            (isHot ?o)
        )
)
","(:action WarmObject_2
        :parameters (?a - agent ?l - location ?o - object)

        :precondition (and 
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(heatable ?o)
		)
        :effect (and 
		(isHot ?o)
		)
)",
InspectObject,,"
(:action InspectObject1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject FlashlightType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (holds ?a ?toolobject)
        )
        :effect (and
        )
    )
",FAILED,
InspectObject,,"
(:action InspectObject2
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle MagnifyingGlassType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
        )
        :effect (and
        )
    )
",FAILED,
InspectObject,,"
(:action InspectObject3
        :parameters (?a - agent ?l - location ?o - object)
        :precondition (and
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
        )
        :effect (and
        )
    )
",FAILED,
UseObject,,"
;; Operator, UseObject 1
;; UseObject1 takes an object to use and a specific tool object of type ScrubBrushType.
;; ScrubBrushType is an otype. Therefore, the tool is an object.
;; Parameters: ?a - agent, ?l - location of the object; ?o - object to be used, ?toolobject - object to use with.
;; Preconditions: The toolobject is a ScrubBrushType, the agent is at a location and the object to be used is at the same location, the object is cleanable, and the agent is holding the tool.
;; Postconditions: the ?o object is now clean.
(:action UseObject1
        :parameters (?a - agent ?l - location ?o - object ?toolobject - object)
        :precondition (and
            (objectType ?toolobject ScrubBrushType)
            (atLocation ?a ?l)
            (objectAtLocation ?o ?l)
            (cleanable ?o)
            (holds ?a ?toolobject)
        )
        :effect (and
            (isClean ?o)
        )
    )
","(:action UseObject_0
        :parameters (?toolobject - object ?a - agent ?l - location ?o - object)

        :precondition (and 
		(objectType ?toolobject ScrubBrushType)
		(atLocation ?a ?l)
		(objectAtLocation ?o ?l)
		(cleanable ?o)
		(holds ?a ?toolobject)
		)
        :effect (and 
		(isClean ?o)
		)
)",
UseObject,,"
;; Operator, UseObject 2
;; UseObject2 takes an object to use and a specific tool receptacle of type FridgeType.
;; FridgeType is an rtype. Therefore, the tool is a receptacle.
;; Parameters: ?a - agent, ?l - location of the receptacle; ?o - object to be used, ?toolreceptacle - receptacle to use with.
;; Preconditions: The toolreceptacle is a FridgeType, the agent is at a location and the receptacle is at the same location, and the agent is holding the object to be used.
;; Postconditions: the ?o object is now cool.
(:action UseObject2
        :parameters (?a - agent ?l - location ?o - object ?toolreceptacle - receptacle)
        :precondition (and
            (receptacleType ?toolreceptacle FridgeType)
            (atLocation ?a ?l)
            (receptacleAtLocation ?toolreceptacle ?l)
            (holds ?a ?o)
        )
        :effect (and
           (isCool ?o)
        )
    )
","(:action UseObject_1
        :parameters (?toolreceptacle - receptacle ?a - agent ?l - location ?o - object)

        :precondition (and 
		(receptacleType ?toolreceptacle FridgeType)
		(atLocation ?a ?l)
		(receptacleAtLocation ?toolreceptacle ?l)
		(holds ?a ?o)
		)
        :effect (and 
		(isCool ?o)
		)
)",
